DomainCode;Domain;AreaCode;Country;Element Code;Element;ItemCode;Item;LivestockType;Year;Unit;Production_tonnes;Flag;Flag Description
QL;Livestock Primary;11;Austria;5510;Production;1097;Meat, horse;Horses;2017;tonnes;2054;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1097;Meat, horse;Horses;2014;tonnes;2000;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1097;Meat, horse;Horses;2015;tonnes;2000;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1097;Meat, horse;Horses;2016;tonnes;2000;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1097;Meat, horse;Horses;2017;tonnes;2000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;1097;Meat, horse;Horses;2014;tonnes;2550;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;1097;Meat, horse;Horses;2015;tonnes;2517;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;1097;Meat, horse;Horses;2016;tonnes;2700;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;1097;Meat, horse;Horses;2017;tonnes;2651;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1097;Meat, horse;Horses;2014;tonnes;2640;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1097;Meat, horse;Horses;2015;tonnes;2499;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1097;Meat, horse;Horses;2016;tonnes;2640;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1097;Meat, horse;Horses;2017;tonnes;2641;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1097;Meat, horse;Horses;2014;tonnes;3082;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1097;Meat, horse;Horses;2015;tonnes;2607;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1097;Meat, horse;Horses;2016;tonnes;2608;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1097;Meat, horse;Horses;2017;tonnes;2656;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;1097;Meat, horse;Horses;2014;tonnes;3338;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;1097;Meat, horse;Horses;2015;tonnes;3301;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;1097;Meat, horse;Horses;2016;tonnes;3277;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;1097;Meat, horse;Horses;2017;tonnes;3345;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;1097;Meat, horse;Horses;2014;tonnes;2165;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;1097;Meat, horse;Horses;2015;tonnes;2250;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;1097;Meat, horse;Horses;2016;tonnes;2295;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;1097;Meat, horse;Horses;2017;tonnes;2292;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;1097;Meat, horse;Horses;2014;tonnes;1800;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;1097;Meat, horse;Horses;2015;tonnes;1800;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;1097;Meat, horse;Horses;2016;tonnes;1800;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;1097;Meat, horse;Horses;2017;tonnes;1800;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;1097;Meat, horse;Horses;2014;tonnes;2979;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;1097;Meat, horse;Horses;2015;tonnes;2985;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;1097;Meat, horse;Horses;2016;tonnes;3003;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;1097;Meat, horse;Horses;2017;tonnes;3001;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;1097;Meat, horse;Horses;2014;tonnes;2228;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;1097;Meat, horse;Horses;2015;tonnes;2279;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;1097;Meat, horse;Horses;2016;tonnes;2251;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;1097;Meat, horse;Horses;2017;tonnes;2206;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5510;Production;1097;Meat, horse;Horses;2014;tonnes;1802;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5510;Production;1097;Meat, horse;Horses;2015;tonnes;1885;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5510;Production;1097;Meat, horse;Horses;2016;tonnes;1856;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5510;Production;1097;Meat, horse;Horses;2017;tonnes;1931;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;1097;Meat, horse;Horses;2014;tonnes;975;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;1097;Meat, horse;Horses;2015;tonnes;977;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;1097;Meat, horse;Horses;2016;tonnes;985;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;1097;Meat, horse;Horses;2017;tonnes;987;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;722;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;777;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;776;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;790;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;811;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;816;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;837;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;918;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;566;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;509;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;518;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;547;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;929;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;931;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;929;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;913;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;920;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;914;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;939;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;945;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;864;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;890;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;875;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;869;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;252;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;233;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;233;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;246;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;151;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;153;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;148;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;155;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;99;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;101;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;112;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;104;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;116;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;134;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;116;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;112;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;225;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;227;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;228;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;219;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;200;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;303;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;289;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;291;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;182;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;175;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;168;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;176;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;1035;Meat, pig;Pigs;2014;tonnes;234;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;1035;Meat, pig;Pigs;2015;tonnes;176;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;1035;Meat, pig;Pigs;2016;tonnes;199;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;1035;Meat, pig;Pigs;2017;tonnes;342;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;1141;Meat, rabbit;Rabbits and hares;2014;tonnes;143;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;1141;Meat, rabbit;Rabbits and hares;2015;tonnes;192;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;1141;Meat, rabbit;Rabbits and hares;2016;tonnes;198;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;1141;Meat, rabbit;Rabbits and hares;2017;tonnes;183;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1141;Meat, rabbit;Rabbits and hares;2014;tonnes;103;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1141;Meat, rabbit;Rabbits and hares;2015;tonnes;109;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1141;Meat, rabbit;Rabbits and hares;2016;tonnes;100;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1141;Meat, rabbit;Rabbits and hares;2017;tonnes;100;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1141;Meat, rabbit;Rabbits and hares;2014;tonnes;193;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1141;Meat, rabbit;Rabbits and hares;2015;tonnes;193;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1141;Meat, rabbit;Rabbits and hares;2016;tonnes;199;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1141;Meat, rabbit;Rabbits and hares;2017;tonnes;185;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1141;Meat, rabbit;Rabbits and hares;2014;tonnes;85;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1141;Meat, rabbit;Rabbits and hares;2015;tonnes;87;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1141;Meat, rabbit;Rabbits and hares;2016;tonnes;79;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1141;Meat, rabbit;Rabbits and hares;2017;tonnes;97;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;1141;Meat, rabbit;Rabbits and hares;2014;tonnes;139;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;1141;Meat, rabbit;Rabbits and hares;2015;tonnes;138;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;1141;Meat, rabbit;Rabbits and hares;2016;tonnes;139;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;1141;Meat, rabbit;Rabbits and hares;2017;tonnes;133;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;1141;Meat, rabbit;Rabbits and hares;2014;tonnes;137;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;1141;Meat, rabbit;Rabbits and hares;2015;tonnes;162;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;1141;Meat, rabbit;Rabbits and hares;2016;tonnes;170;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;1141;Meat, rabbit;Rabbits and hares;2017;tonnes;156;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;1141;Meat, rabbit;Rabbits and hares;2014;tonnes;4348;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;1141;Meat, rabbit;Rabbits and hares;2015;tonnes;4387;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;1141;Meat, rabbit;Rabbits and hares;2016;tonnes;4363;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;1141;Meat, rabbit;Rabbits and hares;2017;tonnes;4381;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;1141;Meat, rabbit;Rabbits and hares;2014;tonnes;599;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;1141;Meat, rabbit;Rabbits and hares;2015;tonnes;584;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;1141;Meat, rabbit;Rabbits and hares;2016;tonnes;608;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;1141;Meat, rabbit;Rabbits and hares;2017;tonnes;601;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;1141;Meat, rabbit;Rabbits and hares;2014;tonnes;705;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;1141;Meat, rabbit;Rabbits and hares;2015;tonnes;722;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;1141;Meat, rabbit;Rabbits and hares;2016;tonnes;778;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;1141;Meat, rabbit;Rabbits and hares;2017;tonnes;676;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;1141;Meat, rabbit;Rabbits and hares;2014;tonnes;735;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;1141;Meat, rabbit;Rabbits and hares;2015;tonnes;1050;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;1141;Meat, rabbit;Rabbits and hares;2016;tonnes;658;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;1141;Meat, rabbit;Rabbits and hares;2017;tonnes;733;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;321;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;318;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;324;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;324;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;735;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;1026;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;1273;Fc;Calculated data
QL;Livestock Primary;80;Bosnia and Herzegovina;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;605;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;120;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;108;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;113;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;136;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;385;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;367;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;393;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;393;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;1011;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;968;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;886;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;690;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;1021;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;1183;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;1035;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;1109;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;498;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;583;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;552;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;605;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;1905;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;1335;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;1503;Fc;Calculated data
QL;Livestock Primary;173;Poland;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;1859;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;617;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;586;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;494;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;539;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;0;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;0;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;0;Fc;Calculated data
QL;Livestock Primary;183;Romania;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;0;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;314;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;316;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;318;Fc;Calculated data
QL;Livestock Primary;272;Serbia;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;320;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;254;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;288;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;293;Fc;Calculated data
QL;Livestock Primary;199;Slovakia;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;301;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;114;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;118;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;121;Fc;Calculated data
QL;Livestock Primary;198;Slovenia;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;115;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;977;Meat, sheep;Sheep;2014;tonnes;3900;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;977;Meat, sheep;Sheep;2015;tonnes;5300;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;977;Meat, sheep;Sheep;2016;tonnes;4900;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5510;Production;977;Meat, sheep;Sheep;2017;tonnes;5800;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;1080;Meat, turkey;Turkeys;2014;tonnes;11429;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;1080;Meat, turkey;Turkeys;2015;tonnes;22849;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;1080;Meat, turkey;Turkeys;2016;tonnes;15958;Fc;Calculated data
QL;Livestock Primary;11;Austria;5510;Production;1080;Meat, turkey;Turkeys;2017;tonnes;15530;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1080;Meat, turkey;Turkeys;2014;tonnes;17210;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1080;Meat, turkey;Turkeys;2015;tonnes;18548;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1080;Meat, turkey;Turkeys;2016;tonnes;17469;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5510;Production;1080;Meat, turkey;Turkeys;2017;tonnes;17113;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;1080;Meat, turkey;Turkeys;2014;tonnes;44300;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;1080;Meat, turkey;Turkeys;2015;tonnes;42000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;1080;Meat, turkey;Turkeys;2016;tonnes;44709;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5510;Production;1080;Meat, turkey;Turkeys;2017;tonnes;44200;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1080;Meat, turkey;Turkeys;2014;tonnes;66151;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1080;Meat, turkey;Turkeys;2015;tonnes;69014;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1080;Meat, turkey;Turkeys;2016;tonnes;72794;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5510;Production;1080;Meat, turkey;Turkeys;2017;tonnes;67714;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1080;Meat, turkey;Turkeys;2014;tonnes;1142603;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1080;Meat, turkey;Turkeys;2015;tonnes;1132340;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1080;Meat, turkey;Turkeys;2016;tonnes;1155483;Fc;Calculated data
QL;Livestock Primary;79;Germany;5510;Production;1080;Meat, turkey;Turkeys;2017;tonnes;1137008;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5510;Production;1080;Meat, turkey;Turkeys;2014;tonnes;24080;Fc;Calculated data
